from_node,to_node,distance_km,U_food,U_water,origin_tier,origin_air_rating,dest_air_rating,aircraft_type,n_assets,n_sorties_per_window
27,11,3183.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,15,3927.9,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,16,5064.2,570416,20543.600000000002,PPL-2,3,2,C17,2,2
27,20,5560.0,570416,20543.600000000002,PPL-2,3,2,C17,2,2
27,21,5904.6,570416,20543.600000000002,PPL-2,3,2,C17,2,2
27,22,4148.3,570416,20543.600000000002,PPL-2,3,2,C17,2,2
27,23,5328.2,570416,20543.600000000002,PPL-2,3,2,C17,2,2
27,24,1678.2,570416,20543.600000000002,PPL-2,3,2,C17,2,2
27,25,2885.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,26,953.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,28,568.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,29,2779.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,30,2650.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,31,1259.3,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,32,1093.2,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,33,1855.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,34,1612.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,35,1755.3,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,36,1995.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,37,1772.3,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,38,2388.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,39,1381.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,40,2189.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,41,2733.2,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,43,2211.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,44,2666.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,45,1157.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,46,2420.7,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,47,2574.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
28,1,3207.9,111120,4002.0,PPL-3,3,3,C130,1,3
28,2,2946.9,111120,4002.0,PPL-3,3,3,C130,1,3
28,3,4004.9,111120,4002.0,PPL-3,3,3,C130,1,3
28,4,2662.1,111120,4002.0,PPL-3,3,3,C130,1,3
28,5,3054.3,111120,4002.0,PPL-3,3,3,C130,1,3
28,6,5680.5,111120,4002.0,PPL-3,3,3,C130,1,3
28,7,5762.7,111120,4002.0,PPL-3,3,3,C130,1,3
28,8,5230.6,111120,4002.0,PPL-3,3,3,C130,1,3
28,9,4754.6,111120,4002.0,PPL-3,3,3,C130,1,3
28,10,5242.3,111120,4002.0,PPL-3,3,3,C130,1,3
28,11,2634.0,111120,4002.0,PPL-3,3,3,C130,1,3
28,14,5880.3,111120,4002.0,PPL-3,3,3,C130,1,3
28,15,3381.2,111120,4002.0,PPL-3,3,3,C130,1,3
28,16,4561.4,111120,4002.0,PPL-3,3,2,C130,1,3
28,20,5232.5,111120,4002.0,PPL-3,3,2,C130,1,3
28,21,5523.8,111120,4002.0,PPL-3,3,2,C130,1,3
28,22,3789.3,111120,4002.0,PPL-3,3,2,C130,1,3
28,23,4914.3,111120,4002.0,PPL-3,3,2,C130,1,3
28,24,1210.8,111120,4002.0,PPL-3,3,2,C130,1,3
28,25,2344.6,111120,4002.0,PPL-3,3,3,C130,1,3
28,26,386.4,111120,4002.0,PPL-3,3,3,C130,1,3
28,27,568.6,111120,4002.0,PPL-3,3,3,C130,1,3
28,29,2628.3,111120,4002.0,PPL-3,3,3,C130,1,3
28,30,2309.0,111120,4002.0,PPL-3,3,3,C130,1,3
28,31,1154.1,111120,4002.0,PPL-3,3,3,C130,1,3
28,32,985.2,111120,4002.0,PPL-3,3,3,C130,1,3
28,33,1782.5,111120,4002.0,PPL-3,3,3,C130,1,3
28,34,1889.1,111120,4002.0,PPL-3,3,3,C130,1,3
28,35,2265.9,111120,4002.0,PPL-3,3,3,C130,1,3
28,36,2443.4,111120,4002.0,PPL-3,3,3,C130,1,3
28,37,2076.4,111120,4002.0,PPL-3,3,3,C130,1,3
28,38,2431.0,111120,4002.0,PPL-3,3,3,C130,1,3
28,39,1813.8,111120,4002.0,PPL-3,3,3,C130,1,3
28,40,1779.8,111120,4002.0,PPL-3,3,3,C130,1,3
28,41,2881.7,111120,4002.0,PPL-3,3,3,C130,1,3
28,43,2573.3,111120,4002.0,PPL-3,3,3,C130,1,3
28,44,3079.6,111120,4002.0,PPL-3,3,3,C130,1,3
28,45,1647.3,111120,4002.0,PPL-3,3,3,C130,1,3
28,46,2803.6,111120,4002.0,PPL-3,3,3,C130,1,3
28,47,2303.3,111120,4002.0,PPL-3,3,3,C130,1,3
29,1,5748.2,300000,300000.0,None,3,3,none,0,0
29,2,5436.4,300000,300000.0,None,3,3,none,0,0
29,4,5057.5,300000,300000.0,None,3,3,none,0,0
29,5,5560.3,300000,300000.0,None,3,3,none,0,0
29,6,5494.7,300000,300000.0,None,3,3,none,0,0
29,7,5202.1,300000,300000.0,None,3,3,none,0,0
29,8,5411.4,300000,300000.0,None,3,3,none,0,0
29,9,3000.1,300000,300000.0,None,3,3,none,0,0
29,10,4550.7,300000,300000.0,None,3,3,none,0,0
29,11,2723.9,300000,300000.0,None,3,3,none,0,0
29,15,4460.4,300000,300000.0,None,3,3,none,0,0
29,16,5872.7,200000,200000.0,None,3,2,none,0,0
29,22,5881.4,200000,200000.0,None,3,2,none,0,0
29,24,3415.2,200000,200000.0,None,3,2,none,0,0
29,25,3774.5,300000,300000.0,None,3,3,none,0,0
29,26,2543.1,300000,300000.0,None,3,3,none,0,0
29,27,2779.5,300000,300000.0,None,3,3,none,0,0
29,28,2628.3,300000,300000.0,None,3,3,none,0,0
29,30,962.8,300000,300000.0,None,3,3,none,0,0
29,31,1522.8,300000,300000.0,None,3,3,none,0,0
29,32,1693.5,300000,300000.0,None,3,3,none,0,0
29,33,942.8,300000,300000.0,None,3,3,none,0,0
29,34,1883.6,300000,300000.0,None,3,3,none,0,0
29,35,3014.7,300000,300000.0,None,3,3,none,0,0
29,36,2714.6,300000,300000.0,None,3,3,none,0,0
29,37,1976.0,300000,300000.0,None,3,3,none,0,0
29,38,901.2,300000,300000.0,None,3,3,none,0,0
29,39,2466.8,300000,300000.0,None,3,3,none,0,0
29,40,1399.3,300000,300000.0,None,3,3,none,0,0
29,41,1414.5,300000,300000.0,None,3,3,none,0,0
29,43,2316.6,300000,300000.0,None,3,3,none,0,0
29,44,2808.4,300000,300000.0,None,3,3,none,0,0
29,45,3806.4,300000,300000.0,None,3,3,none,0,0
29,46,5140.1,300000,300000.0,None,3,3,none,0,0
29,47,4724.3,300000,300000.0,None,3,3,none,0,0
30,1,5515.7,300000,300000.0,None,3,3,none,0,0
30,2,5254.0,300000,300000.0,None,3,3,none,0,0
30,4,4945.4,300000,300000.0,None,3,3,none,0,0
30,5,5363.0,300000,300000.0,None,3,3,none,0,0
30,6,4620.4,300000,300000.0,None,3,3,none,0,0
30,7,4397.9,300000,300000.0,None,3,3,none,0,0
30,8,4483.7,300000,300000.0,None,3,3,none,0,0
30,9,2578.4,300000,300000.0,None,3,3,none,0,0
30,10,3760.4,300000,300000.0,None,3,3,none,0,0
30,11,1761.1,300000,300000.0,None,3,3,none,0,0
30,14,5672.3,300000,300000.0,None,3,3,none,0,0
30,15,3514.4,300000,300000.0,None,3,3,none,0,0
30,16,4925.9,200000,200000.0,None,3,2,none,0,0
30,22,5067.5,200000,200000.0,None,3,2,none,0,0
30,23,5801.3,200000,200000.0,None,3,2,none,0,0
30,24,2775.8,200000,200000.0,None,3,2,none,0,0
30,25,2897.7,300000,300000.0,None,3,3,none,0,0
30,26,2090.0,300000,300000.0,None,3,3,none,0,0
30,27,2650.0,300000,300000.0,None,3,3,none,0,0
30,28,2309.0,300000,300000.0,None,3,3,none,0,0
30,29,962.8,300000,300000.0,None,3,3,none,0,0
30,31,1501.3,300000,300000.0,None,3,3,none,0,0
30,32,1622.9,300000,300000.0,None,3,3,none,0,0
30,33,1251.7,300000,300000.0,None,3,3,none,0,0
30,34,2356.0,300000,300000.0,None,3,3,none,0,0
30,35,3441.4,300000,300000.0,None,3,3,none,0,0
30,36,3255.4,300000,300000.0,None,3,3,none,0,0
30,37,2509.9,300000,300000.0,None,3,3,none,0,0
30,38,1681.1,300000,300000.0,None,3,3,none,0,0
30,39,2841.5,300000,300000.0,None,3,3,none,0,0
30,40,607.6,300000,300000.0,None,3,3,none,0,0
30,41,2282.6,300000,300000.0,None,3,3,none,0,0
30,43,2965.4,300000,300000.0,None,3,3,none,0,0
30,44,3515.8,300000,300000.0,None,3,3,none,0,0
30,45,3791.7,300000,300000.0,None,3,3,none,0,0
30,46,5067.7,300000,300000.0,None,3,3,none,0,0
30,47,4083.0,300000,300000.0,None,3,3,none,0,0
31,1,4226.6,300000,300000.0,None,3,3,none,0,0
31,2,3920.4,300000,300000.0,None,3,3,none,0,0
31,3,4963.9,300000,300000.0,None,3,3,none,0,0
31,4,3557.0,300000,300000.0,None,3,3,none,0,0
31,5,4042.2,300000,300000.0,None,3,3,none,0,0
31,6,5740.9,300000,300000.0,None,3,3,none,0,0
31,7,5657.8,300000,300000.0,None,3,3,none,0,0
31,8,5438.2,300000,300000.0,None,3,3,none,0,0
31,9,4079.7,300000,300000.0,None,3,3,none,0,0
31,10,5058.2,300000,300000.0,None,3,3,none,0,0
31,11,2604.9,300000,300000.0,None,3,3,none,0,0
31,15,3912.8,300000,300000.0,None,3,3,none,0,0
31,16,5248.4,200000,200000.0,None,3,2,none,0,0
31,22,4789.4,200000,200000.0,None,3,2,none,0,0
31,23,5811.2,200000,200000.0,None,3,2,none,0,0
31,24,2179.3,200000,200000.0,None,3,2,none,0,0
31,25,2979.1,300000,300000.0,None,3,3,none,0,0
31,26,1191.2,300000,300000.0,None,3,3,none,0,0
31,27,1259.3,300000,300000.0,None,3,3,none,0,0
31,28,1154.1,300000,300000.0,None,3,3,none,0,0
31,29,1522.8,300000,300000.0,None,3,3,none,0,0
31,30,1501.3,300000,300000.0,None,3,3,none,0,0
31,32,173.1,300000,300000.0,None,3,3,none,0,0
31,33,629.5,300000,300000.0,None,3,3,none,0,0
31,34,1125.9,300000,300000.0,None,3,3,none,0,0
31,35,2037.4,300000,300000.0,None,3,3,none,0,0
31,36,1971.2,300000,300000.0,None,3,3,none,0,0
31,37,1325.4,300000,300000.0,None,3,3,none,0,0
31,38,1296.7,300000,300000.0,None,3,3,none,0,0
31,39,1436.5,300000,300000.0,None,3,3,none,0,0
31,40,1218.5,300000,300000.0,None,3,3,none,0,0
31,41,1811.7,300000,300000.0,None,3,3,none,0,0
31,43,1862.5,300000,300000.0,None,3,3,none,0,0
31,44,2435.7,300000,300000.0,None,3,3,none,0,0
31,45,2337.4,300000,300000.0,None,3,3,none,0,0
31,46,3654.1,300000,300000.0,None,3,3,none,0,0
31,47,3410.3,300000,300000.0,None,3,3,none,0,0
32,1,4057.9,300000,300000.0,None,3,3,none,0,0
32,2,3754.5,300000,300000.0,None,3,3,none,0,0
32,3,4800.3,300000,300000.0,None,3,3,none,0,0
32,4,3396.6,300000,300000.0,None,3,3,none,0,0
32,5,3875.5,300000,300000.0,None,3,3,none,0,0
32,6,5756.7,300000,300000.0,None,3,3,none,0,0
32,7,5698.0,300000,300000.0,None,3,3,none,0,0
32,8,5430.7,300000,300000.0,None,3,3,none,0,0
32,9,4197.7,300000,300000.0,None,3,3,none,0,0
32,10,5107.9,300000,300000.0,None,3,3,none,0,0
32,11,2613.9,300000,300000.0,None,3,3,none,0,0
32,15,3849.2,300000,300000.0,None,3,3,none,0,0
32,16,5166.5,200000,200000.0,None,3,2,none,0,0
32,22,4655.2,200000,200000.0,None,3,2,none,0,0
32,23,5696.4,200000,200000.0,None,3,2,none,0,0
32,24,2040.6,200000,200000.0,None,3,2,none,0,0
32,25,2893.8,300000,300000.0,None,3,3,none,0,0
32,26,1046.1,300000,300000.0,None,3,3,none,0,0
32,27,1093.2,300000,300000.0,None,3,3,none,0,0
32,28,985.2,300000,300000.0,None,3,3,none,0,0
32,29,1693.5,300000,300000.0,None,3,3,none,0,0
32,30,1622.9,300000,300000.0,None,3,3,none,0,0
32,31,173.1,300000,300000.0,None,3,3,none,0,0
32,33,801.4,300000,300000.0,None,3,3,none,0,0
32,34,1169.6,300000,300000.0,None,3,3,none,0,0
32,35,1998.0,300000,300000.0,None,3,3,none,0,0
32,36,1973.4,300000,300000.0,None,3,3,none,0,0
32,37,1372.1,300000,300000.0,None,3,3,none,0,0
32,38,1454.0,300000,300000.0,None,3,3,none,0,0
32,39,1407.0,300000,300000.0,None,3,3,none,0,0
32,40,1285.9,300000,300000.0,None,3,3,none,0,0
32,41,1948.1,300000,300000.0,None,3,3,none,0,0
32,43,1910.9,300000,300000.0,None,3,3,none,0,0
32,44,2477.5,300000,300000.0,None,3,3,none,0,0
32,45,2188.3,300000,300000.0,None,3,3,none,0,0
32,46,3497.6,300000,300000.0,None,3,3,none,0,0
32,47,3254.7,300000,300000.0,None,3,3,none,0,0
33,1,4820.7,300000,300000.0,None,3,3,none,0,0
33,2,4501.9,300000,300000.0,None,3,3,none,0,0
33,3,5533.2,300000,300000.0,None,3,3,none,0,0
33,4,4116.6,300000,300000.0,None,3,3,none,0,0
33,5,4627.5,300000,300000.0,None,3,3,none,0,0
33,6,5797.6,300000,300000.0,None,3,3,none,0,0
33,7,5625.7,300000,300000.0,None,3,3,none,0,0
33,8,5581.0,300000,300000.0,None,3,3,none,0,0
33,9,3752.9,300000,300000.0,None,3,3,none,0,0
33,10,4996.6,300000,300000.0,None,3,3,none,0,0
33,11,2743.6,300000,300000.0,None,3,3,none,0,0
33,15,4259.3,300000,300000.0,None,3,3,none,0,0
33,16,5640.0,200000,200000.0,None,3,2,none,0,0
33,22,5336.4,200000,200000.0,None,3,2,none,0,0
33,24,2751.0,200000,200000.0,None,3,2,none,0,0
33,25,3403.7,300000,300000.0,None,3,3,none,0,0
33,26,1786.9,300000,300000.0,None,3,3,none,0,0
33,27,1855.6,300000,300000.0,None,3,3,none,0,0
33,28,1782.5,300000,300000.0,None,3,3,none,0,0
33,29,942.8,300000,300000.0,None,3,3,none,0,0
33,30,1251.7,300000,300000.0,None,3,3,none,0,0
33,31,629.5,300000,300000.0,None,3,3,none,0,0
33,32,801.4,300000,300000.0,None,3,3,none,0,0
33,34,1105.5,300000,300000.0,None,3,3,none,0,0
33,35,2210.2,300000,300000.0,None,3,3,none,0,0
33,36,2003.8,300000,300000.0,None,3,3,none,0,0
33,37,1259.0,300000,300000.0,None,3,3,none,0,0
33,38,728.5,300000,300000.0,None,3,3,none,0,0
33,39,1621.7,300000,300000.0,None,3,3,none,0,0
33,40,1251.3,300000,300000.0,None,3,3,none,0,0
33,41,1319.5,300000,300000.0,None,3,3,none,0,0
33,43,1732.5,300000,300000.0,None,3,3,none,0,0
33,44,2297.5,300000,300000.0,None,3,3,none,0,0
33,45,2863.7,300000,300000.0,None,3,3,none,0,0
33,46,4197.4,300000,300000.0,None,3,3,none,0,0
33,47,4013.8,300000,300000.0,None,3,3,none,0,0
34,1,4305.8,300000,300000.0,None,3,3,none,0,0
34,2,3944.3,300000,300000.0,None,3,3,none,0,0
34,3,4900.0,300000,300000.0,None,3,3,none,0,0
34,4,3497.6,300000,300000.0,None,3,3,none,0,0
34,5,4080.7,300000,300000.0,None,3,3,none,0,0
34,9,4834.4,300000,300000.0,None,3,3,none,0,0
34,11,3714.5,300000,300000.0,None,3,3,none,0,0
34,15,5018.3,300000,300000.0,None,3,3,none,0,0
34,22,5678.4,200000,200000.0,None,3,2,none,0,0
34,24,3084.5,200000,200000.0,None,3,2,none,0,0
34,25,4051.8,300000,300000.0,None,3,3,none,0,0
34,26,2108.0,300000,300000.0,None,3,3,none,0,0
34,27,1612.8,300000,300000.0,None,3,3,none,0,0
34,28,1889.1,300000,300000.0,None,3,3,none,0,0
34,29,1883.6,300000,300000.0,None,3,3,none,0,0
34,30,2356.0,300000,300000.0,None,3,3,none,0,0
34,31,1125.9,300000,300000.0,None,3,3,none,0,0
34,32,1169.6,300000,300000.0,None,3,3,none,0,0
34,33,1105.5,300000,300000.0,None,3,3,none,0,0
34,35,1132.5,300000,300000.0,None,3,3,none,0,0
34,36,901.0,300000,300000.0,None,3,3,none,0,0
34,37,202.8,300000,300000.0,None,3,3,none,0,0
34,38,1092.5,300000,300000.0,None,3,3,none,0,0
34,39,603.3,300000,300000.0,None,3,3,none,0,0
34,40,2265.5,300000,300000.0,None,3,3,none,0,0
34,41,1187.6,300000,300000.0,None,3,3,none,0,0
34,43,741.3,300000,300000.0,None,3,3,none,0,0
34,44,1310.7,300000,300000.0,None,3,3,none,0,0
34,45,2227.0,300000,300000.0,None,3,3,none,0,0
34,46,3526.8,300000,300000.0,None,3,3,none,0,0
34,47,4160.3,300000,300000.0,None,3,3,none,0,0
35,1,3657.5,300000,300000.0,None,3,3,none,0,0
35,2,3273.2,300000,300000.0,None,3,3,none,0,0
35,3,4100.6,300000,300000.0,None,3,3,none,0,0
35,4,2790.9,300000,300000.0,None,3,3,none,0,0
35,5,3412.2,300000,300000.0,None,3,3,none,0,0
35,9,5959.2,300000,300000.0,None,3,3,none,0,0
35,11,4605.2,300000,300000.0,None,3,3,none,0,0
35,15,5639.7,300000,300000.0,None,3,3,none,0,0
35,22,5836.5,200000,200000.0,None,3,2,none,0,0
35,24,3433.4,200000,200000.0,None,3,2,none,0,0
35,25,4609.0,300000,300000.0,None,3,3,none,0,0
35,26,2608.5,300000,300000.0,None,3,3,none,0,0
35,27,1755.3,300000,300000.0,None,3,3,none,0,0
35,28,2265.9,300000,300000.0,None,3,3,none,0,0
35,29,3014.7,300000,300000.0,None,3,3,none,0,0
35,30,3441.4,300000,300000.0,None,3,3,none,0,0
35,31,2037.4,300000,300000.0,None,3,3,none,0,0
35,32,1998.0,300000,300000.0,None,3,3,none,0,0
35,33,2210.2,300000,300000.0,None,3,3,none,0,0
35,34,1132.5,300000,300000.0,None,3,3,none,0,0
35,36,476.5,300000,300000.0,None,3,3,none,0,0
35,37,1052.6,300000,300000.0,None,3,3,none,0,0
35,38,2187.6,300000,300000.0,None,3,3,none,0,0
35,39,604.6,300000,300000.0,None,3,3,none,0,0
35,40,3254.2,300000,300000.0,None,3,3,none,0,0
35,41,2078.7,300000,300000.0,None,3,3,none,0,0
35,43,983.9,300000,300000.0,None,3,3,none,0,0
35,44,1114.5,300000,300000.0,None,3,3,none,0,0
35,45,1671.1,300000,300000.0,None,3,3,none,0,0
35,46,2758.7,300000,300000.0,None,3,3,none,0,0
35,47,4216.5,300000,300000.0,None,3,3,none,0,0
36,1,4125.6,300000,300000.0,None,3,3,none,0,0
36,2,3742.4,300000,300000.0,None,3,3,none,0,0
36,3,4577.1,300000,300000.0,None,3,3,none,0,0
36,4,3261.7,300000,300000.0,None,3,3,none,0,0
36,5,3881.5,300000,300000.0,None,3,3,none,0,0
36,9,5702.2,300000,300000.0,None,3,3,none,0,0
36,11,4576.1,300000,300000.0,None,3,3,none,0,0
36,15,5759.1,300000,300000.0,None,3,3,none,0,0
36,24,3646.6,200000,200000.0,None,3,2,none,0,0
36,25,4750.9,300000,300000.0,None,3,3,none,0,0
36,26,2747.5,300000,300000.0,None,3,3,none,0,0
36,27,1995.4,300000,300000.0,None,3,3,none,0,0
36,28,2443.4,300000,300000.0,None,3,3,none,0,0
36,29,2714.6,300000,300000.0,None,3,3,none,0,0
36,30,3255.4,300000,300000.0,None,3,3,none,0,0
36,31,1971.2,300000,300000.0,None,3,3,none,0,0
36,32,1973.4,300000,300000.0,None,3,3,none,0,0
36,33,2003.8,300000,300000.0,None,3,3,none,0,0
36,34,901.0,300000,300000.0,None,3,3,none,0,0
36,35,476.5,300000,300000.0,None,3,3,none,0,0
36,37,752.0,300000,300000.0,None,3,3,none,0,0
36,38,1843.4,300000,300000.0,None,3,3,none,0,0
36,39,629.9,300000,300000.0,None,3,3,none,0,0
36,40,3153.7,300000,300000.0,None,3,3,none,0,0
36,41,1648.3,300000,300000.0,None,3,3,none,0,0
36,43,519.7,300000,300000.0,None,3,3,none,0,0
36,44,694.9,300000,300000.0,None,3,3,none,0,0
36,45,2108.8,300000,300000.0,None,3,3,none,0,0
36,46,3233.6,300000,300000.0,None,3,3,none,0,0
36,47,4537.5,300000,300000.0,None,3,3,none,0,0
37,1,4383.8,300000,300000.0,None,3,3,none,0,0
37,2,4016.1,300000,300000.0,None,3,3,none,0,0
37,3,4949.1,300000,300000.0,None,3,3,none,0,0
37,4,3559.7,300000,300000.0,None,3,3,none,0,0
37,5,4153.7,300000,300000.0,None,3,3,none,0,0
37,9,4953.4,300000,300000.0,None,3,3,none,0,0
37,11,3906.1,300000,300000.0,None,3,3,none,0,0
37,15,5221.0,300000,300000.0,None,3,3,none,0,0
37,22,5864.1,200000,200000.0,None,3,2,none,0,0
37,24,3276.9,200000,200000.0,None,3,2,none,0,0
37,25,4254.0,300000,300000.0,None,3,3,none,0,0
37,26,2305.0,300000,300000.0,None,3,3,none,0,0
37,27,1772.3,300000,300000.0,None,3,3,none,0,0
37,28,2076.4,300000,300000.0,None,3,3,none,0,0
37,29,1976.0,300000,300000.0,None,3,3,none,0,0
37,30,2509.9,300000,300000.0,None,3,3,none,0,0
37,31,1325.4,300000,300000.0,None,3,3,none,0,0
37,32,1372.1,300000,300000.0,None,3,3,none,0,0
37,33,1259.0,300000,300000.0,None,3,3,none,0,0
37,34,202.8,300000,300000.0,None,3,3,none,0,0
37,35,1052.6,300000,300000.0,None,3,3,none,0,0
37,36,752.0,300000,300000.0,None,3,3,none,0,0
37,38,1135.1,300000,300000.0,None,3,3,none,0,0
37,39,610.6,300000,300000.0,None,3,3,none,0,0
37,40,2448.0,300000,300000.0,None,3,3,none,0,0
37,41,1118.5,300000,300000.0,None,3,3,none,0,0
37,43,538.9,300000,300000.0,None,3,3,none,0,0
37,44,1110.3,300000,300000.0,None,3,3,none,0,0
37,45,2301.8,300000,300000.0,None,3,3,none,0,0
37,46,3576.5,300000,300000.0,None,3,3,none,0,0
37,47,4333.8,300000,300000.0,None,3,3,none,0,0
38,1,5286.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,2,4942.3,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,3,5935.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,4,4518.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,5,5074.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,9,3898.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,10,5408.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,11,3354.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,15,4953.1,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,24,3465.4,570416,20543.600000000002,PPL-2,3,2,C17,2,2
38,25,4124.1,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,26,2486.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,27,2388.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,28,2431.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,29,901.2,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,30,1681.1,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,31,1296.7,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,32,1454.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,33,728.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,34,1092.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,35,2187.6,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,36,1843.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,37,1135.1,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,39,1695.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,40,1879.0,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,41,623.9,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,43,1419.7,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,44,1908.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,45,3240.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,46,4568.1,570416,20543.600000000002,PPL-2,3,3,C17,2,2
38,47,4706.9,570416,20543.600000000002,PPL-2,3,3,C17,2,2
39,1,3788.3,300000,300000.0,None,3,3,none,0,0
39,2,3416.7,300000,300000.0,None,3,3,none,0,0
39,3,4339.6,300000,300000.0,None,3,3,none,0,0
39,4,2955.3,300000,300000.0,None,3,3,none,0,0
39,5,3555.0,300000,300000.0,None,3,3,none,0,0
39,9,5374.6,300000,300000.0,None,3,3,none,0,0
39,11,4020.4,300000,300000.0,None,3,3,none,0,0
39,15,5138.1,300000,300000.0,None,3,3,none,0,0
39,22,5529.7,200000,200000.0,None,3,2,none,0,0
39,24,3018.7,200000,200000.0,None,3,2,none,0,0
39,25,4124.7,300000,300000.0,None,3,3,none,0,0
39,26,2119.5,300000,300000.0,None,3,3,none,0,0
39,27,1381.4,300000,300000.0,None,3,3,none,0,0
39,28,1813.8,300000,300000.0,None,3,3,none,0,0
39,29,2466.8,300000,300000.0,None,3,3,none,0,0
39,30,2841.5,300000,300000.0,None,3,3,none,0,0
39,31,1436.5,300000,300000.0,None,3,3,none,0,0
39,32,1407.0,300000,300000.0,None,3,3,none,0,0
39,33,1621.7,300000,300000.0,None,3,3,none,0,0
39,34,603.3,300000,300000.0,None,3,3,none,0,0
39,35,604.6,300000,300000.0,None,3,3,none,0,0
39,36,629.9,300000,300000.0,None,3,3,none,0,0
39,37,610.6,300000,300000.0,None,3,3,none,0,0
39,38,1695.8,300000,300000.0,None,3,3,none,0,0
39,40,2651.3,300000,300000.0,None,3,3,none,0,0
39,41,1728.4,300000,300000.0,None,3,3,none,0,0
39,43,866.6,300000,300000.0,None,3,3,none,0,0
39,44,1285.1,300000,300000.0,None,3,3,none,0,0
39,45,1709.8,300000,300000.0,None,3,3,none,0,0
39,46,2967.6,300000,300000.0,None,3,3,none,0,0
39,47,3945.6,300000,300000.0,None,3,3,none,0,0
40,1,4965.5,300000,300000.0,None,3,3,none,0,0
40,2,4721.3,300000,300000.0,None,3,3,none,0,0
40,3,5778.4,300000,300000.0,None,3,3,none,0,0
40,4,4440.6,300000,300000.0,None,3,3,none,0,0
40,5,4824.6,300000,300000.0,None,3,3,none,0,0
40,6,4569.4,300000,300000.0,None,3,3,none,0,0
40,7,4448.5,300000,300000.0,None,3,3,none,0,0
40,8,4330.6,300000,300000.0,None,3,3,none,0,0
40,9,2990.4,300000,300000.0,None,3,3,none,0,0
40,10,3842.2,300000,300000.0,None,3,3,none,0,0
40,11,1492.9,300000,300000.0,None,3,3,none,0,0
40,14,5398.9,300000,300000.0,None,3,3,none,0,0
40,15,3099.4,300000,300000.0,None,3,3,none,0,0
40,16,4506.5,200000,200000.0,None,3,2,none,0,0
40,20,5926.5,200000,200000.0,None,3,2,none,0,0
40,22,4504.5,200000,200000.0,None,3,2,none,0,0
40,23,5302.5,200000,200000.0,None,3,2,none,0,0
40,24,2168.2,200000,200000.0,None,3,2,none,0,0
40,25,2375.3,300000,300000.0,None,3,3,none,0,0
40,26,1519.6,300000,300000.0,None,3,3,none,0,0
40,27,2189.5,300000,300000.0,None,3,3,none,0,0
40,28,1779.8,300000,300000.0,None,3,3,none,0,0
