scenario_id,objective,shortfall_cost,deficit_cost,aps_locations,num_q_positive,total_flow,status,computational_time,epicenter,severity,num_APS,base_L,redun,def_weight,short_weight
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.659354925,19,2.707007727,5,3,2,1000,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.571075201,19,2.707007727,5,3,3,1,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.553757906,19,2.707007727,5,3,3,100,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.781978846,19,2.707007727,5,3,3,1000,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.504737139,19,2.707007727,5,3,4,1,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.515291929,19,2.707007727,5,3,4,100,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.591504812,19,2.707007727,5,3,4,1000,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.686115742,19,2.707007727,5,4,3,1,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.565376043,19,2.707007727,5,4,3,100,1
26,0,0,0,"[1, 4, 15, 22, 35]",2,27248778,2,8.762138844,19,2.707007727,5,4,3,1000,1
26,0,0,0,"[1, 4, 15, 22, 35, 41]",2,27248778,2,8.40334177,19,2.707007727,6,3,3,1,1
26,0,0,0,"[1, 4, 15, 22, 35, 41]",2,27248778,2,8.399779797,19,2.707007727,6,3,3,100,1
26,0,0,0,"[1, 4, 15, 22, 35, 41]",2,27248778,2,8.412564039,19,2.707007727,6,3,3,1000,1
27,495052840,13500000,481552840,"[14, 24, 41]",6,119392419,2,8.263725996,5,4.173230364,3,3,3,1,1
27,46832284000,27000000,46805284000,"[14, 24, 41]",6,70242456,2,8.188141823,5,4.173230364,3,3,3,100,1
27,4.6808E+11,27000000,4.68053E+11,"[14, 24, 41]",6,136134978,2,8.715019226,5,4.173230364,3,3,3,1000,1
27,305281889,0,305281889,"[15, 20, 26, 28]",8,419112152,2,10.35948205,5,4.173230364,4,3,3,1,1
27,29191688900,13500000,29178188900,"[15, 20, 26, 28]",8,350352988,2,10.03971934,5,4.173230364,4,3,3,100,1
27,2.91795E+11,13500000,2.91782E+11,"[15, 20, 26, 28]",7,415785353,2,10.12788773,5,4.173230364,4,3,3,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.90427589,5,4.173230364,5,1,3,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.76481271,5,4.173230364,5,1,3,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.846038818,5,4.173230364,5,1,3,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.44076514,5,4.173230364,5,2,3,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.75620389,5,4.173230364,5,2,3,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.765063047,5,4.173230364,5,2,3,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.42909813,5,4.173230364,5,3,1,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.67249227,5,4.173230364,5,3,1,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.698026896,5,4.173230364,5,3,1,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.4797101,5,4.173230364,5,3,2,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.72793007,5,4.173230364,5,3,2,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.765958071,5,4.173230364,5,3,2,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.573632,5,4.173230364,5,3,3,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.75666094,5,4.173230364,5,3,3,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.804709911,5,4.173230364,5,3,3,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.45455313,5,4.173230364,5,3,4,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.64763594,5,4.173230364,5,3,4,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.739900827,5,4.173230364,5,3,4,1000,1
27,261616889,0,261616889,"[15, 20, 26, 28, 33]",9,655222591,2,10.59681892,5,4.173230364,5,4,3,1,1
27,24825188900,13500000,24811688900,"[15, 20, 26, 28, 33]",9,507439931,2,10.73434591,5,4.173230364,5,4,3,100,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,480812306,2,9.789383173,5,4.173230364,5,4,3,1000,1
27,221141889,0,221141889,"[15, 20, 26, 28, 33, 34]",11,705222559,2,10.20082092,5,4.173230364,6,3,3,1,1
27,20777688900,13500000,20764188900,"[15, 20, 26, 28, 33, 34]",11,632680600,2,10.51990199,5,4.173230364,6,3,3,100,1
27,2.07655E+11,13500000,2.07642E+11,"[15, 20, 26, 28, 33, 34]",12,485115701,2,9.495452881,5,4.173230364,6,3,3,1000,1
28,519876428,0,519876428,"[14, 24, 41]",6,68096132,2,8.237814903,1,4.250750726,3,3,3,1,1
28,49314642800,27000000,49287642800,"[14, 24, 41]",6,18425000,2,7.938564062,1,4.250750726,3,3,3,100,1
28,4.92903E+11,27000000,4.92876E+11,"[14, 24, 41]",6,109622290,2,8.7683599,1,4.250750726,3,3,3,1000,1
28,337613281,13500000,324113281,"[15, 20, 26, 28]",8,305575780,2,10.3181088,1,4.250750726,4,3,3,1,1
28,32424828100,13500000,32411328100,"[15, 20, 26, 28]",6,393884069,2,10.62748313,1,4.250750726,4,3,3,100,1
28,3.24127E+11,13500000,3.24113E+11,"[15, 20, 26, 28]",8,498187122,2,11.37934899,1,4.250750726,4,3,3,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.89386892,1,4.250750726,5,1,3,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.32727599,1,4.250750726,5,1,3,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.265836,1,4.250750726,5,1,3,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.98072076,1,4.250750726,5,2,3,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.48932815,1,4.250750726,5,2,3,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.27920103,1,4.250750726,5,2,3,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.90446711,1,4.250750726,5,3,1,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.30929899,1,4.250750726,5,3,1,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.19313526,1,4.250750726,5,3,1,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.92514396,1,4.250750726,5,3,2,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.34737492,1,4.250750726,5,3,2,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.30801392,1,4.250750726,5,3,2,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.97848177,1,4.250750726,5,3,3,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.35198307,1,4.250750726,5,3,3,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.23274517,1,4.250750726,5,3,3,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.96436095,1,4.250750726,5,3,4,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.32110715,1,4.250750726,5,3,4,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.27605391,1,4.250750726,5,3,4,1000,1
28,293948281,13200000,280748281,"[15, 20, 26, 28, 33]",10,404758619,2,10.99708414,1,4.250750726,5,4,3,1,1
28,28058328100,13500000,28044828100,"[15, 20, 26, 28, 33]",9,432946401,2,10.39178896,1,4.250750726,5,4,3,100,1
28,2.80462E+11,13500000,2.80448E+11,"[15, 20, 26, 28, 33]",9,526322804,2,11.360811,1,4.250750726,5,4,3,1000,1
28,256844080,0,256844080,"[15, 20, 26, 28, 33, 34]",10,555706701,2,10.82290626,1,4.250750726,6,3,3,1,1
28,24347908000,13500000,24334408000,"[15, 20, 26, 28, 33, 34]",11,497654078,2,10.49127579,1,4.250750726,6,3,3,100,1
28,2.43358E+11,13500000,2.43344E+11,"[15, 20, 26, 28, 33, 34]",10,513993671,2,10.01740599,1,4.250750726,6,3,3,1000,1
29,18531946,0,18531946,"[14, 24, 41]",6,152416799,2,8.579141855,29,1.651620349,3,3,3,1,1
29,18531960,18531960,0,"[14, 24, 41]",6,18311756,2,9.17157793,29,1.651620349,3,3,3,100,1
29,18531960,18531960,0,"[14, 24, 41]",6,18311756,2,9.56653595,29,1.651620349,3,3,3,1000,1
29,0,0,0,"[1, 14, 15, 41]",4,22891946,2,8.295068979,29,1.651620349,4,3,3,1,1
29,0,0,0,"[1, 14, 15, 41]",4,22891946,2,8.329001904,29,1.651620349,4,3,3,100,1
29,0,0,0,"[1, 14, 15, 41]",4,22891946,2,8.261633873,29,1.651620349,4,3,3,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.282454967,29,1.651620349,5,1,3,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.25053525,29,1.651620349,5,1,3,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.272364855,29,1.651620349,5,1,3,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.182065964,29,1.651620349,5,2,3,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.23034215,29,1.651620349,5,2,3,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.304913998,29,1.651620349,5,2,3,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.243470907,29,1.651620349,5,3,1,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.270041227,29,1.651620349,5,3,1,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.24545908,29,1.651620349,5,3,1,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.207238197,29,1.651620349,5,3,2,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.199031115,29,1.651620349,5,3,2,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.243748188,29,1.651620349,5,3,2,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.315997124,29,1.651620349,5,3,3,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.231590033,29,1.651620349,5,3,3,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.311683893,29,1.651620349,5,3,3,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.235357046,29,1.651620349,5,3,4,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.190722942,29,1.651620349,5,3,4,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.282021046,29,1.651620349,5,3,4,1000,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.300353765,29,1.651620349,5,4,3,1,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.24511385,29,1.651620349,5,4,3,100,1
29,0,0,0,"[1, 15, 22, 26, 41]",4,22891946,2,8.273522854,29,1.651620349,5,4,3,1000,1
29,0,0,0,"[1, 5, 6, 24, 25, 41]",8,15541946,2,8.356270075,29,1.651620349,6,3,3,1,1
29,0,0,0,"[5, 6, 8, 24, 25, 41]",7,24596946,2,8.465000868,29,1.651620349,6,3,3,100,1
29,0,0,0,"[1, 5, 6, 24, 25, 41]",9,9766946,2,7.694202185,29,1.651620349,6,3,3,1000,1
30,96743776,10625000,86118776,"[14, 24, 41]",6,51300355,2,7.810120106,6,4.453413697,3,3,3,1,1
30,7001377600,27000000,6974377600,"[14, 24, 41]",6,19056935,2,8.070230007,6,4.453413697,3,3,3,100,1
30,69770776000,27000000,69743776000,"[14, 24, 41]",6,159082066,2,9.342502356,6,4.453413697,3,3,3,1000,1
30,0,0,0,"[1, 9, 15, 20]",8,210439184,2,16.77053905,6,4.453413697,4,3,3,1,1
30,0,0,0,"[1, 9, 15, 20]",7,186092040,2,16.95197916,6,4.453413697,4,3,3,100,1
30,0,0,0,"[1, 9, 15, 20]",7,278079715,2,17.95592403,6,4.453413697,4,3,3,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.43344903,6,4.453413697,5,1,3,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.13797808,6,4.453413697,5,1,3,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.24859309,6,4.453413697,5,1,3,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.39930415,6,4.453413697,5,2,3,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.16759706,6,4.453413697,5,2,3,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.24387407,6,4.453413697,5,2,3,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.34841609,6,4.453413697,5,3,1,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.17592812,6,4.453413697,5,3,1,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.04594684,6,4.453413697,5,3,1,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.39605188,6,4.453413697,5,3,2,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.13206291,6,4.453413697,5,3,2,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.25500083,6,4.453413697,5,3,2,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.88958406,6,4.453413697,5,3,3,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.22083211,6,4.453413697,5,3,3,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.29468918,6,4.453413697,5,3,3,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.42426586,6,4.453413697,5,3,4,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.2015233,6,4.453413697,5,3,4,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.36076808,6,4.453413697,5,3,4,1000,1
30,0,0,0,"[1, 9, 24, 39, 41]",8,198749038,2,15.66933179,6,4.453413697,5,4,3,1,1
30,0,0,0,"[1, 9, 20, 21, 39]",6,237625920,2,14.25257492,6,4.453413697,5,4,3,100,1
30,0,0,0,"[1, 9, 15, 21, 39]",9,229268200,2,16.31796384,6,4.453413697,5,4,3,1000,1
30,0,0,0,"[1, 9, 15, 21, 28, 39]",11,191661763,2,14.45739913,6,4.453413697,6,3,3,1,1
30,0,0,0,"[1, 9, 17, 21, 28, 39]",8,165080022,2,13.62727714,6,4.453413697,6,3,3,100,1
30,0,0,0,"[1, 15, 21, 28, 30, 39]",8,260010101,2,12.350559,6,4.453413697,6,3,3,1000,1
31,31108380,0,31108380,"[14, 24, 41]",6,86760070,2,9.375068188,9,3.646981634,3,3,3,1,1
31,513158190,26239190,486919000,"[14, 24, 41]",6,63338453,2,9.350293875,9,3.646981634,3,3,3,100,1
31,4895429190,26239190,4869190000,"[14, 24, 41]",6,121982363,2,10.277601,9,3.646981634,3,3,3,1000,1
31,0,0,0,"[1, 15, 21, 24]",4,87329330,2,21.28577089,9,3.646981634,4,3,3,1,1
31,0,0,0,"[1, 6, 24, 41]",6,52444330,2,12.74505281,9,3.646981634,4,3,3,100,1
31,0,0,0,"[1, 6, 14, 41]",6,30847570,2,15.35714483,9,3.646981634,4,3,3,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.519704103,9,3.646981634,5,1,3,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.535061121,9,3.646981634,5,1,3,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.515243053,9,3.646981634,5,1,3,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.508100271,9,3.646981634,5,2,3,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.526745081,9,3.646981634,5,2,3,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.584248781,9,3.646981634,5,2,3,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.561723948,9,3.646981634,5,3,1,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.51355505,9,3.646981634,5,3,1,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.525376081,9,3.646981634,5,3,1,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.532120943,9,3.646981634,5,3,2,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.527262926,9,3.646981634,5,3,2,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.58788085,9,3.646981634,5,3,2,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.59930706,9,3.646981634,5,3,3,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.579580069,9,3.646981634,5,3,3,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.568750143,9,3.646981634,5,3,3,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.511287928,9,3.646981634,5,3,4,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.534579277,9,3.646981634,5,3,4,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.525597811,9,3.646981634,5,3,4,1000,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.567131281,9,3.646981634,5,4,3,1,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.583246708,9,3.646981634,5,4,3,100,1
31,0,0,0,"[1, 6, 15, 24, 41]",8,23828380,2,7.567327976,9,3.646981634,5,4,3,1000,1
31,0,0,0,"[1, 6, 15, 22, 24, 41]",8,23828380,2,7.570853949,9,3.646981634,6,3,3,1,1
31,0,0,0,"[1, 6, 15, 22, 24, 41]",8,23828380,2,7.586124897,9,3.646981634,6,3,3,100,1
31,0,0,0,"[1, 6, 15, 22, 24, 41]",8,23828380,2,7.540915966,9,3.646981634,6,3,3,1000,1
32,153724950,0,153724950,"[14, 24, 41]",6,224136402,2,9.104680061,4,3.207992294,3,3,3,1,1
32,12699495000,27000000,12672495000,"[14, 24, 41]",6,84822556,2,9.048642159,4,3.207992294,3,3,3,100,1
32,1.26752E+11,27000000,1.26725E+11,"[14, 24, 41]",6,17297500,2,8.205677032,4,3.207992294,3,3,3,1000,1
32,18929975,0,18929975,"[15, 20, 26, 28]",6,183113684,2,9.535743237,4,3.207992294,4,3,3,1,1
32,556497500,13500000,542997500,"[15, 20, 26, 28]",8,312453225,2,10.2074399,4,3.207992294,4,3,3,100,1
32,5443475000,13500000,5429975000,"[15, 20, 26, 28]",7,367104794,2,10.46791196,4,3.207992294,4,3,3,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.06497836,4,3.207992294,5,1,3,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.86293292,4,3.207992294,5,1,3,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.52920794,4,3.207992294,5,1,3,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.03128982,4,3.207992294,5,2,3,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.88566804,4,3.207992294,5,2,3,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.45632815,4,3.207992294,5,2,3,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.07662392,4,3.207992294,5,3,1,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.82516503,4,3.207992294,5,3,1,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.31350517,4,3.207992294,5,3,1,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.51340413,4,3.207992294,5,3,2,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.87389612,4,3.207992294,5,3,2,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.50182605,4,3.207992294,5,3,2,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.2451961,4,3.207992294,5,3,3,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.92515707,4,3.207992294,5,3,3,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.43101478,4,3.207992294,5,3,3,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.11444306,4,3.207992294,5,3,4,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.92160511,4,3.207992294,5,3,4,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.37118411,4,3.207992294,5,3,4,1000,1
32,0,0,0,"[15, 21, 26, 28, 34]",9,259653945,2,11.18870306,4,3.207992294,5,4,3,1,1
32,0,0,0,"[15, 21, 26, 28, 34]",8,217775885,2,12.95967102,4,3.207992294,5,4,3,100,1
32,0,0,0,"[15, 21, 26, 28, 34]",7,189265943,2,13.38987398,4,3.207992294,5,4,3,1000,1
32,0,0,0,"[3, 21, 22, 26, 28, 34]",9,337328577,2,14.12292385,4,3.207992294,6,3,3,1,1
32,0,0,0,"[3, 21, 22, 26, 33, 34]",10,292311572,2,16.55819702,4,3.207992294,6,3,3,100,1
32,0,0,0,"[3, 21, 22, 26, 33, 34]",9,556659976,2,12.71952605,4,3.207992294,6,3,3,1000,1
33,29284218,15500000,13784218,"[14, 24, 41]",6,18429309,2,8.586979151,10,2.538491191,3,3,3,1,1
33,421038010,25327110,395710900,"[14, 24, 41]",6,47616352,2,9.060435057,10,2.538491191,3,3,3,100,1
33,3982436110,25327110,3957109000,"[14, 24, 41]",6,90477434,2,9.268476725,10,2.538491191,3,3,3,1000,1
33,0,0,0,"[1, 6, 24, 41]",7,36675154,2,12.46074319,10,2.538491191,4,3,3,1,1
33,0,0,0,"[1, 6, 24, 41]",5,45569218,2,12.72889996,10,2.538491191,4,3,3,100,1
33,0,0,0,"[1, 6, 24, 41]",5,47870215,2,12.62264204,10,2.538491191,4,3,3,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.598935127,10,2.538491191,5,1,3,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.660881042,10,2.538491191,5,1,3,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.658220053,10,2.538491191,5,1,3,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.537417889,10,2.538491191,5,2,3,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.588577032,10,2.538491191,5,2,3,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.643116951,10,2.538491191,5,2,3,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.702382803,10,2.538491191,5,3,1,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.619827032,10,2.538491191,5,3,1,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.610800028,10,2.538491191,5,3,1,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.577652216,10,2.538491191,5,3,2,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.599398851,10,2.538491191,5,3,2,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.601841927,10,2.538491191,5,3,2,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.619455099,10,2.538491191,5,3,3,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.657278061,10,2.538491191,5,3,3,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.644607067,10,2.538491191,5,3,3,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.602375031,10,2.538491191,5,3,4,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.610664129,10,2.538491191,5,3,4,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.651380062,10,2.538491191,5,3,4,1000,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.647662878,10,2.538491191,5,4,3,1,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.644145966,10,2.538491191,5,4,3,100,1
33,0,0,0,"[1, 6, 15, 35, 41]",8,22004218,2,7.663334131,10,2.538491191,5,4,3,1000,1
33,0,0,0,"[1, 6, 18, 24, 39, 41]",8,37094218,2,8.040686131,10,2.538491191,6,3,3,1,1
33,0,0,0,"[1, 6, 15, 20, 35, 41]",8,22004218,2,7.653296947,10,2.538491191,6,3,3,100,1
33,0,0,0,"[1, 6, 15, 20, 35, 41]",8,22004218,2,7.602427721,10,2.538491191,6,3,3,1000,1
34,16411554,0,16411554,"[14, 24, 41]",6,6558446,2,7.865766287,13,3.357772947,3,3,3,1,1
34,16411560,16411560,0,"[14, 24, 41]",6,12652881,2,9.104870081,13,3.357772947,3,3,3,100,1
34,16411560,16411560,0,"[14, 24, 41]",6,26559133,2,9.152858973,13,3.357772947,3,3,3,1000,1
34,0,0,0,"[1, 14, 15, 18]",4,79913108,2,12.89483595,13,3.357772947,4,3,3,1,1
34,0,0,0,"[6, 14, 32, 41]",5,68665760,2,14.34977365,13,3.357772947,4,3,3,100,1
34,0,0,0,"[6, 14, 32, 41]",5,40992686,2,14.71955895,13,3.357772947,4,3,3,1000,1
34,0,0,0,"[1, 6, 15, 37, 41]",8,9131554,2,8.239225864,13,3.357772947,5,1,3,1,1
34,0,0,0,"[1, 6, 15, 35, 41]",4,16871554,2,9.243659973,13,3.357772947,5,1,3,100,1
34,0,0,0,"[1, 6, 15, 35, 41]",4,16871554,2,9.241925001,13,3.357772947,5,1,3,1000,1
34,0,0,0,"[1, 6, 15, 37, 41]",8,9131554,2,8.218194962,13,3.357772947,5,2,3,1,1
