scenario_id,objective,shortfall_cost,deficit_cost,aps_locations,num_q_positive,num_initial_inventory,total_flow,status,existing_inventory,initial_inventory,w_full,flow_summary,computational_time,epicenter,severity,num_APS,base_L,redun,def_weight,short_weight
69,0,0,0,"[1, 6, 15, 22, 31]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}",16283014,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 15): 8100000.0, (6, 17): 83014.0, (15, 41): 8100000.0}",8.337939024,17,1.064307289,5,4,3,100,1
69,0,0,0,"[1, 6, 15, 22, 31]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}",16283014,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 15): 8100000.0, (6, 17): 83014.0, (15, 41): 8100000.0}",8.287827015,17,1.064307289,5,3,1,100,1
69,0,0,0,"[1, 6, 15, 22, 31]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}",16283014,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 15): 8100000.0, (6, 17): 83014.0, (15, 41): 8100000.0}",8.384569168,17,1.064307289,5,3,2,100,1
69,0,0,0,"[1, 6, 15, 22, 31]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}",16283014,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 5441507.0, (6, 'water'): 5441507.0}","{(1, 15): 8100000.0, (6, 17): 83014.0, (15, 41): 8100000.0}",8.268262148,17,1.064307289,5,3,4,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.022063017,10,1.920084942,5,1,3,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.008677959,10,1.920084942,5,2,3,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.0518291,10,1.920084942,5,3,3,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.081341267,10,1.920084942,5,4,3,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.956181049,10,1.920084942,5,3,1,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.982964039,10,1.920084942,5,3,2,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.977768898,10,1.920084942,5,3,4,1,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.046345949,10,1.920084942,5,1,3,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.991644859,10,1.920084942,5,2,3,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.023704767,10,1.920084942,5,3,3,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.000282049,10,1.920084942,5,4,3,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.940156937,10,1.920084942,5,3,1,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.24345994,10,1.920084942,5,3,2,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.951703787,10,1.920084942,5,3,4,100,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.040374041,10,1.920084942,5,1,3,1000,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.953319073,10,1.920084942,5,2,3,1000,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.009285212,10,1.920084942,5,3,3,1000,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.057174921,10,1.920084942,5,4,3,1000,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",9.342470169,10,1.920084942,5,3,1,1000,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.995668173,10,1.920084942,5,3,2,1000,1
66,0,0,0,"[1, 6, 15, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}",23389900,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 8994950.0, (6, 'water'): 8994950.0}","{(1, 15): 8100000.0, (6, 7): 2021032.0, (6, 10): 5168868.0, (15, 41): 8100000.0}",8.928862333,10,1.920084942,5,3,4,1000,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",8.977171898,10,2.212513348,5,1,3,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.032904863,10,2.212513348,5,2,3,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.109514952,10,2.212513348,5,3,3,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.062855005,10,2.212513348,5,4,3,1,1
1,0,0,0,"[1, 6, 15, 24, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",8.679636002,10,2.212513348,6,3,3,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.040748119,10,2.212513348,5,3,1,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.071172953,10,2.212513348,5,3,2,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.028527021,10,2.212513348,5,3,4,1,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.038128853,10,2.212513348,5,1,3,100,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.125111103,10,2.212513348,5,2,3,100,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.167045116,10,2.212513348,5,3,3,100,1
1,0,0,0,"[1, 6, 15, 24, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",9.102078915,10,2.212513348,5,4,3,100,1
1,0,0,0,"[1, 6, 15, 24, 31, 41]",4,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}",26318352,2,"{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 'food'): 8100000.0, (1, 'water'): 8100000.0, (6, 'food'): 10459176.0, (6, 'water'): 10459176.0}","{(1, 15): 8100000.0, (6, 7): 4162268.0, (6, 10): 5956084.0, (15, 41): 8100000.0}",8.734333038,10,2.212513348,6,3,3,100,1
